X,Y,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,LAND_AREA,TOTAL_AREA
314053.265132103,230518.447951259,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02149","268145",Terenure B,0.5353570000,0.5353570000
313686.718681869,229940.072746009,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02150","268146",Terenure C,0.6968710000,0.7077400000
314092.753815851,229512.584398,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02151","268147",Terenure D,0.4539000000,0.4625620000
313246.365247723,233998.150393725,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02152","268148",Ushers A,0.6984920000,0.7222370000
314178.707991124,234114.219889488,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02153","268149",Ushers B,0.2546230000,0.2702680000
314080.440120976,233546.620954371,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02154","268150",Ushers C,0.3984810000,0.3984810000
313639.504015868,233133.712589667,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02155","268151",Ushers D,0.1475540000,0.1475540000
313423.670662153,232973.765854898,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02156","268152",Ushers E,0.2246580000,0.2246580000
313330.459373529,233471.647966659,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02157","268153",Ushers F,0.4533570000,0.4533570000
310874.053909789,231561.572974092,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02158","268154",Walkinstown A,0.9852070000,0.9852070000
311604.711401504,231470.040029785,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02159","268155",Walkinstown B,0.3444570000,0.3444570000
311872.654001161,231139.302150163,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02160","268156",Walkinstown C,0.4532910000,0.4532910000
315218.604689005,233584.57920597,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02161","268161",Wood Quay A,0.1712500000,0.1746570000
315184.702093529,232757.754243402,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02162","268162",Wood Quay B,0.2973360000,0.2973360000
306568.229809619,222775.461130139,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03001","267006",Ballinascorney,24.2289360000,24.2303960000
313079.817471268,227281.818465853,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03002","267013",Ballyboden,1.2182230000,1.2182230000
309773.809162412,229911.907640003,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03034","267142",Tallaght-Kilnamanagh,2.1361250000,2.1361250000
311695.7837225,232026.342987214,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02103","268056",Crumlin F,0.3999060000,0.3999060000
310393.427671497,233470.055953765,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02104","268057",Decies,0.3169340000,0.3169340000
309401.326852568,234127.990777666,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02105","268061",Drumfinn,0.8235080000,0.8235080000
310958.750292669,233083.687417125,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02106","268078",Inchicore A,1.0011290000,1.0011290000
310727.118192458,232394.954872174,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02107","268079",Inchicore B,0.8134300000,0.8134300000
311112.844460968,233677.031996089,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02108","268083",Kilmainham A,0.2531930000,0.2555080000
312096.764574709,233865.673018289,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02109","268084",Kilmainham B,0.7780820000,0.8132410000
312250.969027689,233291.090729352,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02110","268085",Kilmainham C,0.5902920000,0.5902920000
312618.000819596,231476.452797079,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02111","268090",Kimmage A,0.2741410000,0.2741410000
313242.84457589,231574.789594823,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02112","268091",Kimmage B,0.4295110000,0.4295110000
314256.214968666,231877.766377945,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02113","268092",Kimmage C,0.9385540000,0.9385540000
313539.645430323,231078.444629629,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02114","268093",Kimmage D,0.4218230000,0.4218230000
312850.347194715,230870.815497092,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02115","268094",Kimmage E,0.6577150000,0.6577150000
309878.187666542,233089.209986817,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02116","268095",Kylemore,0.5761950000,0.5761950000
316523.006887999,234100.936661658,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02117","268096",Mansion House A,0.6264890000,0.6694650000
316305.879140422,233427.12044153,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02118","268097",Mansion House B,0.6372080000,0.6473570000
314811.613906773,234043.414954262,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02119","268098",Merchants Quay A,0.1654390000,0.1783080000
314839.551829768,233706.711576205,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02120","268099",Merchants Quay B,0.2414400000,0.2414400000
314604.53476123,233369.438366193,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02121","268100",Merchants Quay C,0.3312440000,0.3312440000
314684.082249062,233036.158109585,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02122","268101",Merchants Quay D,0.2208180000,0.2208180000
314731.52960849,232662.161174997,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02123","268102",Merchants Quay E,0.2271550000,0.2271550000
314164.637437246,232832.65069065,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02124","268103",Merchants Quay F,0.2986220000,0.2986220000
319462.134657877,233651.903806497,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02125","268110",Pembroke East A,2.0817890000,2.1440000000
318614.374250611,232911.483705126,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02126","268111",Pembroke East B,0.6753860000,0.6828940000
319209.825282133,232049.37235448,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02127","268112",Pembroke East C,0.8773470000,0.8773470000
318776.950624731,230930.03736355,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02128","268113",Pembroke East D,1.8499900000,1.8499900000
318338.581993161,231934.673845288,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02129","268114",Pembroke East E,1.1903310000,1.1957130000
317790.982124811,233332.026394727,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02130","268115",Pembroke West A,0.6242180000,0.6375720000
317633.938925777,232259.194143571,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02131","268116",Pembroke West B,0.7308330000,0.7434760000
317080.736657772,232721.49458957,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02132","268117",Pembroke West C,0.6737480000,0.6737480000
315295.491917944,230087.615584335,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02133","268127",Rathfarnham,1.2333850000,1.2333850000
316600.908719424,232153.187046727,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02134","268128",Rathmines East A,0.6973140000,0.6973140000
317103.50386214,231071.827250853,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02135","268129",Rathmines East B,1.2579700000,1.2579700000
316322.108356489,230748.652752261,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02136","268130",Rathmines East C,0.7378250000,0.7378250000
316385.533200416,231655.310782367,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02137","268131",Rathmines East D,0.3597730000,0.3597730000
315198.591298167,232020.564850738,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02138","268132",Rathmines West A,0.6580810000,0.6580810000
315863.709707166,232066.128171512,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02139","268133",Rathmines West B,0.3361490000,0.3361490000
315877.482941668,231137.367916863,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02140","268134",Rathmines West C,0.4212770000,0.4212770000
315475.703026527,230921.224409684,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02141","268135",Rathmines West D,0.3730150000,0.3730150000
314852.784652127,230698.697650046,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02142","268136",Rathmines West E,0.4535810000,0.4535810000
315155.862603719,231383.103292495,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02143","268137",Rathmines West F,0.4346620000,0.4346620000
315558.222822404,233858.792484561,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02144","268140",Royal Exchange A,0.4214710000,0.4428360000
315737.560104101,233602.618326344,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02145","268141",Royal Exchange B,0.2214440000,0.2214440000
315829.57891783,232844.821060859,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02146","268142",St. Kevin's,0.6249030000,0.6249030000
317232.950182771,233714.248146504,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"02",Dublin City,"02147","268143",South Dock,0.8918440000,1.0521850000
308395.170716012,225886.257719497,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03035","267143",Tallaght-Kiltipper,1.6840770000,1.6840770000
309032.176139524,228607.448005582,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03036","267144",Tallaght-Kingswood,1.7178720000,1.7178720000
309785.721316761,226967.666975762,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03037","267145",Tallaght-Millbrook,0.6301290000,0.6301290000
308734.548036914,226827.661169906,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03038","267146",Tallaght-Oldbawn,1.4428860000,1.4605820000
308159.669564857,227851.990757862,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03039","267147",Tallaght-Springfield,2.0745310000,2.0745310000
310358.578608936,228451.618576799,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03040","267148",Tallaght-Tymon,1.9984400000,2.0119240000
312299.791328498,228695.594863052,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03041","267149",Templeogue-Cypress,0.7239990000,0.7239990000
312889.956349676,229756.53966211,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03042","267150",Templeogue-Kimmage Manor,1.0929160000,1.0929160000
310991.978055319,229727.118530497,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03043","267151",Templeogue-Limekiln,1.0933700000,1.0933700000
312209.61693862,229298.793497225,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03044","267152",Templeogue-Orwell,0.4680780000,0.4680780000
311417.306349622,228750.597000979,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03045","267153",Templeogue-Osprey,1.3934620000,1.3934620000
313202.004953853,228952.562184103,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03046","267154",Templeogue Village,0.5143590000,0.5143590000
311692.859926466,230633.857253106,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03047","267155",Terenure-Cherryfield,0.4519050000,0.4519050000
312281.238022384,230312.309146172,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03048","267156",Terenure-Greentrees,0.6656500000,0.6656500000
311015.425816147,230336.388513978,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03049","267157",Terenure-St. James,0.6326160000,0.6326160000
316376.548330002,242560.567978173,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04001","267001",Airport,8.6641400000,8.6641400000
319850.060121217,261544.682891807,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04002","267002",Balbriggan Rural,25.5895260000,25.6842350000
320384.129685905,263493.709154479,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04003","267003",Balbriggan Urban,2.2019670000,2.2019670000
323878.087069297,240276.299657131,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04004","267004",Baldoyle,2.6849900000,2.6849900000
320062.137891547,242239.885538324,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04005","267005",Balgriffin,10.3781760000,10.3781760000
311002.402368078,221048.895958625,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03003","267035",Bohernabreena,43.6979110000,43.9689000000
308979.887254151,230592.140895842,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03004","267047",Clondalkin-Ballymount,3.1274010000,3.1274010000
305563.23348781,232680.326660373,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03005","267048",Clondalkin-Cappaghmore,2.1170130000,2.1170130000
304663.679983533,231622.896770479,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03006","267049",Clondalkin-Dunawley,4.7446160000,4.7446160000
308413.764724568,231577.740490841,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03007","267050",Clondalkin-Monastery,3.9490400000,3.9490400000
307225.549098688,233120.298766601,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03008","267051",Clondalkin-Moorfield,2.2375600000,2.2375600000
306415.839755929,233612.237505214,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03009","267052",Clondalkin-Rowlagh,0.7291820000,0.7291820000
305241.175429208,230348.493626304,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03010","267053",Clondalkin Village,6.0315440000,6.0391340000
313943.319834241,225929.540810936,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03011","267083",Edmondstown,4.2650640000,4.2650640000
312191.01262972,226162.892830572,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03012","267085",Firhouse-Ballycullen,2.8366790000,2.8457430000
312138.023950796,227643.564976508,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03013","267086",Firhouse-Knocklyon,1.1204800000,1.1204800000
310840.67791645,226501.861501716,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03014","267084",Firhouse Village,2.4160590000,2.4160590000
304708.82863361,233880.659173901,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03015","267100",Lucan-Esker,6.3982350000,6.3982350000
304407.230483156,235388.99498354,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03016","267101",Lucan Heights,3.6662430000,3.6662430000
301661.611397204,233815.022389968,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03017","267103",Lucan-St. Helen's,9.8387740000,9.8850220000
300721.090579632,228826.026186676,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03018","267107",Newcastle,32.1339270000,32.1497620000
308597.76437388,234449.711263276,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03019","267108",Palmerston Village,1.1687020000,1.1687020000
307564.020398184,235106.416413346,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03020","267109",Palmerston West,3.9034340000,3.9167340000
300849.539847979,224345.521330848,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03021","267112",Rathcoole,15.7540620000,15.7540620000
313143.014026874,228256.149320024,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03022","267113",Rathfarnham-Ballyroan,0.7007410000,0.7007410000
313876.626113265,228355.494801722,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03023","267114",Rathfarnham-Butterfield,0.7848470000,0.7848470000
314920.033389612,227718.519982627,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03024","267115",Rathfarnham-Hermitage,0.7848670000,0.7848670000
314287.414257031,227685.902730064,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03025","267116",Rathfarnham-St. Enda's,1.0652770000,1.0652770000
314673.21940467,229209.541990979,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03026","267117",Rathfarnham Village,0.7817540000,0.7817540000
310323.742657326,227354.64617439,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03028","267136",Tallaght-Avonbeg,0.3774220000,0.3774220000
303527.657419387,224515.895781264,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03027","267119",Saggart,13.0980130000,13.2179590000
307231.147887898,229299.937799871,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03029","267137",Tallaght-Belgard,2.7448930000,2.7448930000
306038.858707926,228097.468358351,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03030","267138",Tallaght-Fettercairn,4.4822210000,4.4822210000
310372.593410077,227692.600654276,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03031","267139",Tallaght-Glenview,0.4190470000,0.4190470000
306078.965867158,226738.550290902,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03032","267140",Tallaght-Jobstown,2.7347860000,2.7347860000
307641.851769922,226364.922774334,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"03",South Dublin,"03033","267141",Tallaght-Killinardan,0.7439040000,0.7439040000
312524.737575376,247927.207505425,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04025","267098",Kilsallaghan,27.8150000000,27.8150000000
320216.637274865,244303.939816161,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04026","267099",Kinsaley,11.2638370000,11.2638370000
303616.874935371,236942.457037791,IE0,Ireland,IE02,Southern and Eastern,IE021,Dublin,"04",Fingal,"04027","267102",Lucan North,9.4537890000,9.5046470000
